"i","N","p_hat"
1084,4,0.000267773463649752
1085,3,0.000200830097737314
1086,6,0.000401660195474628
1087,9,0.000602490293211943
1088,4,0.000267773463649752
1089,3,0.000200830097737314
1090,2,0.000133886731824876
1091,4,0.000267773463649752
1092,2,0.000133886731824876
1093,3,0.000200830097737314
1094,2,0.000133886731824876
1095,1,6.69433659124381e-05
1096,4,0.000267773463649752
1097,3,0.000200830097737314
1098,2,0.000133886731824876
1099,5,0.00033471682956219
1100,4,0.000267773463649752
1101,3,0.000200830097737314
1102,3,0.000200830097737314
1103,2,0.000133886731824876
1104,4,0.000267773463649752
1105,3,0.000200830097737314
1106,5,0.00033471682956219
1107,1,6.69433659124381e-05
1108,2,0.000133886731824876
1109,4,0.000267773463649752
1110,6,0.000401660195474628
1111,4,0.000267773463649752
1112,4,0.000267773463649752
1113,1,6.69433659124381e-05
1114,3,0.000200830097737314
1115,5,0.00033471682956219
1116,3,0.000200830097737314
1117,5,0.00033471682956219
1118,4,0.000267773463649752
1119,1,6.69433659124381e-05
1120,5,0.00033471682956219
1121,4,0.000267773463649752
1122,6,0.000401660195474628
1123,3,0.000200830097737314
1124,4,0.000267773463649752
1125,3,0.000200830097737314
1126,5,0.00033471682956219
1127,1,6.69433659124381e-05
1128,4,0.000267773463649752
1129,1,6.69433659124381e-05
1130,3,0.000200830097737314
1131,4,0.000267773463649752
1132,5,0.00033471682956219
1133,2,0.000133886731824876
1134,3,0.000200830097737314
1135,2,0.000133886731824876
1136,2,0.000133886731824876
1137,4,0.000267773463649752
1138,2,0.000133886731824876
1139,7,0.000468603561387067
1140,5,0.00033471682956219
1141,3,0.000200830097737314
1142,1,6.69433659124381e-05
1143,7,0.000468603561387067
1144,5,0.00033471682956219
1145,4,0.000267773463649752
1146,6,0.000401660195474628
1147,5,0.00033471682956219
1148,2,0.000133886731824876
1149,4,0.000267773463649752
1150,5,0.00033471682956219
1151,2,0.000133886731824876
1152,4,0.000267773463649752
1153,3,0.000200830097737314
1154,5,0.00033471682956219
1155,4,0.000267773463649752
1156,6,0.000401660195474628
1157,4,0.000267773463649752
1158,2,0.000133886731824876
1159,6,0.000401660195474628
1160,1,6.69433659124381e-05
1161,6,0.000401660195474628
1162,3,0.000200830097737314
1163,5,0.00033471682956219
1164,5,0.00033471682956219
1165,7,0.000468603561387067
1166,3,0.000200830097737314
1167,1,6.69433659124381e-05
1168,5,0.00033471682956219
1169,4,0.000267773463649752
1170,3,0.000200830097737314
1171,2,0.000133886731824876
1172,6,0.000401660195474628
1173,3,0.000200830097737314
1174,2,0.000133886731824876
1175,3,0.000200830097737314
1176,6,0.000401660195474628
1177,1,6.69433659124381e-05
1178,2,0.000133886731824876
1179,1,6.69433659124381e-05
1180,2,0.000133886731824876
1181,6,0.000401660195474628
1182,7,0.000468603561387067
1183,5,0.00033471682956219
1184,3,0.000200830097737314
1185,4,0.000267773463649752
1186,2,0.000133886731824876
1187,2,0.000133886731824876
1188,5,0.00033471682956219
1189,4,0.000267773463649752
1190,2,0.000133886731824876
1191,3,0.000200830097737314
1192,3,0.000200830097737314
1193,1,6.69433659124381e-05
1195,1,6.69433659124381e-05
1196,3,0.000200830097737314
1197,3,0.000200830097737314
1198,2,0.000133886731824876
1199,2,0.000133886731824876
1200,6,0.000401660195474628
1201,2,0.000133886731824876
1202,1,6.69433659124381e-05
1203,2,0.000133886731824876
1204,4,0.000267773463649752
1205,1,6.69433659124381e-05
1206,5,0.00033471682956219
1207,3,0.000200830097737314
1208,3,0.000200830097737314
1209,3,0.000200830097737314
1210,2,0.000133886731824876
1211,4,0.000267773463649752
1212,5,0.00033471682956219
1213,2,0.000133886731824876
1214,1,6.69433659124381e-05
1215,3,0.000200830097737314
1216,5,0.00033471682956219
1218,3,0.000200830097737314
1219,8,0.000535546927299505
1220,7,0.000468603561387067
1221,4,0.000267773463649752
1222,2,0.000133886731824876
1223,4,0.000267773463649752
1224,1,6.69433659124381e-05
1225,3,0.000200830097737314
1226,3,0.000200830097737314
1227,2,0.000133886731824876
1228,3,0.000200830097737314
1229,2,0.000133886731824876
1230,1,6.69433659124381e-05
1231,2,0.000133886731824876
1232,2,0.000133886731824876
1233,3,0.000200830097737314
1234,7,0.000468603561387067
1235,1,6.69433659124381e-05
1236,6,0.000401660195474628
1237,4,0.000267773463649752
1238,4,0.000267773463649752
1239,4,0.000267773463649752
1240,5,0.00033471682956219
1241,6,0.000401660195474628
1242,1,6.69433659124381e-05
1243,4,0.000267773463649752
1244,3,0.000200830097737314
1245,1,6.69433659124381e-05
1246,4,0.000267773463649752
1247,8,0.000535546927299505
1248,4,0.000267773463649752
1249,5,0.00033471682956219
1250,2,0.000133886731824876
1251,4,0.000267773463649752
1252,4,0.000267773463649752
1253,4,0.000267773463649752
1254,6,0.000401660195474628
1255,4,0.000267773463649752
1256,2,0.000133886731824876
1257,7,0.000468603561387067
1258,1,6.69433659124381e-05
1259,4,0.000267773463649752
1260,5,0.00033471682956219
1261,7,0.000468603561387067
1262,4,0.000267773463649752
1263,1,6.69433659124381e-05
1264,2,0.000133886731824876
1265,3,0.000200830097737314
1266,4,0.000267773463649752
1267,4,0.000267773463649752
1268,4,0.000267773463649752
1269,4,0.000267773463649752
1270,2,0.000133886731824876
1271,1,6.69433659124381e-05
1272,6,0.000401660195474628
1273,5,0.00033471682956219
1274,4,0.000267773463649752
1275,4,0.000267773463649752
1276,5,0.00033471682956219
1277,5,0.00033471682956219
1278,1,6.69433659124381e-05
1279,3,0.000200830097737314
1280,5,0.00033471682956219
1281,4,0.000267773463649752
1282,6,0.000401660195474628
1284,3,0.000200830097737314
1285,2,0.000133886731824876
1286,4,0.000267773463649752
1287,4,0.000267773463649752
1288,3,0.000200830097737314
1289,5,0.00033471682956219
1290,1,6.69433659124381e-05
1292,3,0.000200830097737314
1293,2,0.000133886731824876
1294,3,0.000200830097737314
1295,1,6.69433659124381e-05
1296,1,6.69433659124381e-05
1297,4,0.000267773463649752
1298,5,0.00033471682956219
1299,2,0.000133886731824876
1300,1,6.69433659124381e-05
1301,1,6.69433659124381e-05
1302,2,0.000133886731824876
1303,3,0.000200830097737314
1304,4,0.000267773463649752
1305,4,0.000267773463649752
1306,4,0.000267773463649752
1307,3,0.000200830097737314
1308,2,0.000133886731824876
1309,3,0.000200830097737314
1310,2,0.000133886731824876
1311,3,0.000200830097737314
1312,4,0.000267773463649752
1313,4,0.000267773463649752
1314,5,0.00033471682956219
1315,2,0.000133886731824876
1316,3,0.000200830097737314
1317,4,0.000267773463649752
1318,4,0.000267773463649752
1319,3,0.000200830097737314
1320,2,0.000133886731824876
1321,8,0.000535546927299505
1322,4,0.000267773463649752
1323,2,0.000133886731824876
1325,3,0.000200830097737314
1326,3,0.000200830097737314
1327,7,0.000468603561387067
1328,5,0.00033471682956219
1329,3,0.000200830097737314
1330,2,0.000133886731824876
1331,3,0.000200830097737314
1332,2,0.000133886731824876
1333,3,0.000200830097737314
1334,3,0.000200830097737314
1335,1,6.69433659124381e-05
1336,4,0.000267773463649752
1337,6,0.000401660195474628
1338,4,0.000267773463649752
1339,3,0.000200830097737314
1340,2,0.000133886731824876
1341,4,0.000267773463649752
1342,2,0.000133886731824876
1343,5,0.00033471682956219
1344,2,0.000133886731824876
1345,8,0.000535546927299505
1346,2,0.000133886731824876
1347,2,0.000133886731824876
1348,4,0.000267773463649752
1349,8,0.000535546927299505
1350,3,0.000200830097737314
1351,4,0.000267773463649752
1352,3,0.000200830097737314
1353,4,0.000267773463649752
1354,2,0.000133886731824876
1355,7,0.000468603561387067
1356,3,0.000200830097737314
1357,2,0.000133886731824876
1358,2,0.000133886731824876
1359,4,0.000267773463649752
1360,2,0.000133886731824876
1361,8,0.000535546927299505
1362,3,0.000200830097737314
1363,2,0.000133886731824876
1364,2,0.000133886731824876
1365,1,6.69433659124381e-05
1366,5,0.00033471682956219
1367,5,0.00033471682956219
1368,4,0.000267773463649752
1369,2,0.000133886731824876
1371,1,6.69433659124381e-05
1372,1,6.69433659124381e-05
1373,5,0.00033471682956219
1374,3,0.000200830097737314
1375,5,0.00033471682956219
1376,3,0.000200830097737314
1377,2,0.000133886731824876
1378,3,0.000200830097737314
1379,4,0.000267773463649752
1380,3,0.000200830097737314
1381,4,0.000267773463649752
1382,2,0.000133886731824876
1383,3,0.000200830097737314
1384,1,6.69433659124381e-05
1385,4,0.000267773463649752
1386,2,0.000133886731824876
1388,4,0.000267773463649752
1389,3,0.000200830097737314
1390,2,0.000133886731824876
1392,6,0.000401660195474628
1393,3,0.000200830097737314
1394,7,0.000468603561387067
1395,5,0.00033471682956219
1396,2,0.000133886731824876
1397,4,0.000267773463649752
1398,3,0.000200830097737314
1401,5,0.00033471682956219
1402,4,0.000267773463649752
1403,5,0.00033471682956219
1404,7,0.000468603561387067
1405,2,0.000133886731824876
1406,2,0.000133886731824876
1407,4,0.000267773463649752
1408,3,0.000200830097737314
1409,1,6.69433659124381e-05
1410,7,0.000468603561387067
1411,1,6.69433659124381e-05
1412,3,0.000200830097737314
1413,4,0.000267773463649752
1414,3,0.000200830097737314
1415,8,0.000535546927299505
1416,2,0.000133886731824876
1417,5,0.00033471682956219
1418,5,0.00033471682956219
1419,1,6.69433659124381e-05
1420,5,0.00033471682956219
1421,4,0.000267773463649752
1422,5,0.00033471682956219
1423,2,0.000133886731824876
1424,4,0.000267773463649752
1425,1,6.69433659124381e-05
1426,2,0.000133886731824876
1427,2,0.000133886731824876
1428,1,6.69433659124381e-05
1429,1,6.69433659124381e-05
1430,1,6.69433659124381e-05
1431,5,0.00033471682956219
1432,2,0.000133886731824876
1433,5,0.00033471682956219
1434,2,0.000133886731824876
1435,8,0.000535546927299505
1436,1,6.69433659124381e-05
1437,2,0.000133886731824876
1438,1,6.69433659124381e-05
1439,4,0.000267773463649752
1440,2,0.000133886731824876
1441,5,0.00033471682956219
1442,5,0.00033471682956219
1444,1,6.69433659124381e-05
1445,5,0.00033471682956219
1446,1,6.69433659124381e-05
1447,4,0.000267773463649752
1448,1,6.69433659124381e-05
1449,4,0.000267773463649752
1450,3,0.000200830097737314
1451,3,0.000200830097737314
1452,4,0.000267773463649752
1453,2,0.000133886731824876
1454,3,0.000200830097737314
1455,1,6.69433659124381e-05
1456,2,0.000133886731824876
1457,4,0.000267773463649752
1458,5,0.00033471682956219
1459,5,0.00033471682956219
1460,8,0.000535546927299505
1461,2,0.000133886731824876
1462,3,0.000200830097737314
1463,5,0.00033471682956219
1464,3,0.000200830097737314
1465,1,6.69433659124381e-05
1466,5,0.00033471682956219
1467,6,0.000401660195474628
1468,4,0.000267773463649752
1469,3,0.000200830097737314
1470,5,0.00033471682956219
1471,3,0.000200830097737314
1472,3,0.000200830097737314
1473,4,0.000267773463649752
1474,2,0.000133886731824876
1475,1,6.69433659124381e-05
1476,3,0.000200830097737314
1477,6,0.000401660195474628
1479,2,0.000133886731824876
1480,1,6.69433659124381e-05
1481,3,0.000200830097737314
1482,3,0.000200830097737314
1483,4,0.000267773463649752
1484,3,0.000200830097737314
1485,3,0.000200830097737314
1486,3,0.000200830097737314
1487,3,0.000200830097737314
1488,3,0.000200830097737314
1489,2,0.000133886731824876
1490,2,0.000133886731824876
1492,1,6.69433659124381e-05
1493,4,0.000267773463649752
1494,1,6.69433659124381e-05
1495,5,0.00033471682956219
1497,1,6.69433659124381e-05
1498,2,0.000133886731824876
1499,6,0.000401660195474628
1500,3,0.000200830097737314
1501,5,0.00033471682956219
1502,7,0.000468603561387067
1503,2,0.000133886731824876
1504,2,0.000133886731824876
1505,1,6.69433659124381e-05
1506,2,0.000133886731824876
1507,1,6.69433659124381e-05
1508,1,6.69433659124381e-05
1509,3,0.000200830097737314
1510,6,0.000401660195474628
1512,1,6.69433659124381e-05
1513,3,0.000200830097737314
1514,1,6.69433659124381e-05
1515,3,0.000200830097737314
1516,3,0.000200830097737314
1517,2,0.000133886731824876
1518,1,6.69433659124381e-05
1519,3,0.000200830097737314
1520,3,0.000200830097737314
1521,3,0.000200830097737314
1522,3,0.000200830097737314
1523,4,0.000267773463649752
1524,8,0.000535546927299505
1526,4,0.000267773463649752
1527,5,0.00033471682956219
1528,4,0.000267773463649752
1529,1,6.69433659124381e-05
1530,2,0.000133886731824876
1531,1,6.69433659124381e-05
1532,4,0.000267773463649752
1533,4,0.000267773463649752
1534,4,0.000267773463649752
1535,1,6.69433659124381e-05
1536,2,0.000133886731824876
1537,4,0.000267773463649752
1538,5,0.00033471682956219
1539,1,6.69433659124381e-05
1540,3,0.000200830097737314
1541,1,6.69433659124381e-05
1542,4,0.000267773463649752
1543,4,0.000267773463649752
1544,4,0.000267773463649752
1545,2,0.000133886731824876
1546,4,0.000267773463649752
1547,4,0.000267773463649752
1548,6,0.000401660195474628
1549,1,6.69433659124381e-05
1550,2,0.000133886731824876
1551,2,0.000133886731824876
1552,5,0.00033471682956219
1553,4,0.000267773463649752
1554,2,0.000133886731824876
1555,3,0.000200830097737314
1557,4,0.000267773463649752
1558,2,0.000133886731824876
1559,2,0.000133886731824876
1560,5,0.00033471682956219
1561,5,0.00033471682956219
1562,1,6.69433659124381e-05
1563,1,6.69433659124381e-05
1564,4,0.000267773463649752
1565,2,0.000133886731824876
1566,3,0.000200830097737314
1567,1,6.69433659124381e-05
1568,1,6.69433659124381e-05
1569,3,0.000200830097737314
1570,6,0.000401660195474628
1571,4,0.000267773463649752
1572,2,0.000133886731824876
1573,2,0.000133886731824876
1574,4,0.000267773463649752
1575,3,0.000200830097737314
1576,4,0.000267773463649752
1577,2,0.000133886731824876
1578,3,0.000200830097737314
1579,4,0.000267773463649752
1580,2,0.000133886731824876
1581,2,0.000133886731824876
1582,3,0.000200830097737314
1583,2,0.000133886731824876
1584,3,0.000200830097737314
1585,1,6.69433659124381e-05
1586,2,0.000133886731824876
1587,2,0.000133886731824876
1588,6,0.000401660195474628
1589,4,0.000267773463649752
1590,5,0.00033471682956219
1591,4,0.000267773463649752
1592,3,0.000200830097737314
1593,4,0.000267773463649752
1594,1,6.69433659124381e-05
1595,5,0.00033471682956219
1596,5,0.00033471682956219
1597,3,0.000200830097737314
1598,5,0.00033471682956219
1599,2,0.000133886731824876
1600,2,0.000133886731824876
1602,3,0.000200830097737314
1604,2,0.000133886731824876
1605,3,0.000200830097737314
1606,5,0.00033471682956219
1607,2,0.000133886731824876
1608,6,0.000401660195474628
1609,1,6.69433659124381e-05
1610,4,0.000267773463649752
1611,4,0.000267773463649752
1612,5,0.00033471682956219
1613,5,0.00033471682956219
1614,3,0.000200830097737314
1615,3,0.000200830097737314
1616,3,0.000200830097737314
1618,1,6.69433659124381e-05
1619,4,0.000267773463649752
1620,2,0.000133886731824876
1621,1,6.69433659124381e-05
1622,2,0.000133886731824876
1623,2,0.000133886731824876
1624,1,6.69433659124381e-05
1625,3,0.000200830097737314
1626,3,0.000200830097737314
1627,1,6.69433659124381e-05
1628,4,0.000267773463649752
1629,6,0.000401660195474628
1630,5,0.00033471682956219
1631,3,0.000200830097737314
1632,4,0.000267773463649752
1633,4,0.000267773463649752
1634,2,0.000133886731824876
1635,1,6.69433659124381e-05
1636,3,0.000200830097737314
1637,4,0.000267773463649752
1638,2,0.000133886731824876
1639,2,0.000133886731824876
1640,3,0.000200830097737314
1641,3,0.000200830097737314
1642,3,0.000200830097737314
1643,1,6.69433659124381e-05
1644,1,6.69433659124381e-05
1645,5,0.00033471682956219
1646,2,0.000133886731824876
1647,7,0.000468603561387067
1648,4,0.000267773463649752
1649,2,0.000133886731824876
1650,2,0.000133886731824876
1651,5,0.00033471682956219
1652,4,0.000267773463649752
1653,3,0.000200830097737314
1654,2,0.000133886731824876
1655,2,0.000133886731824876
1656,4,0.000267773463649752
1657,1,6.69433659124381e-05
1658,1,6.69433659124381e-05
1659,1,6.69433659124381e-05
1660,7,0.000468603561387067
1661,2,0.000133886731824876
1662,2,0.000133886731824876
1663,5,0.00033471682956219
1664,3,0.000200830097737314
1665,2,0.000133886731824876
1666,2,0.000133886731824876
1667,2,0.000133886731824876
1668,1,6.69433659124381e-05
1669,4,0.000267773463649752
1670,2,0.000133886731824876
1671,4,0.000267773463649752
1672,2,0.000133886731824876
1673,5,0.00033471682956219
1674,4,0.000267773463649752
1675,2,0.000133886731824876
1676,1,6.69433659124381e-05
1677,3,0.000200830097737314
1678,6,0.000401660195474628
1679,2,0.000133886731824876
1680,3,0.000200830097737314
1681,2,0.000133886731824876
1682,1,6.69433659124381e-05
1683,1,6.69433659124381e-05
1684,3,0.000200830097737314
1685,3,0.000200830097737314
1686,8,0.000535546927299505
1687,3,0.000200830097737314
1688,3,0.000200830097737314
1689,7,0.000468603561387067
1690,1,6.69433659124381e-05
1692,1,6.69433659124381e-05
1694,2,0.000133886731824876
1695,4,0.000267773463649752
1696,1,6.69433659124381e-05
1697,4,0.000267773463649752
1698,4,0.000267773463649752
1699,2,0.000133886731824876
1700,3,0.000200830097737314
1701,3,0.000200830097737314
